epoch: 0,  train auc: 0.8105784539634805,   val auc: 0.8258011120334194,  test auc: 0.8200073511473696
epoch: 1,  train auc: 0.8340923365876628,   val auc: 0.8542240129667845,  test auc: 0.8274097954541608
epoch: 2,  train auc: 0.8631125714271769,   val auc: 0.8772914887101807,  test auc: 0.8538069062491217
epoch: 3,  train auc: 0.8730190339804969,   val auc: 0.8826095039774835,  test auc: 0.8662982387004547
epoch: 4,  train auc: 0.8892297136781091,   val auc: 0.8986477226808253,  test auc: 0.8844983465565825
epoch: 5,  train auc: 0.9059737516462399,   val auc: 0.9076644476427117,  test auc: 0.9029110934514938
epoch: 6,  train auc: 0.9079163533928308,   val auc: 0.9118928837805081,  test auc: 0.9035024662504233
epoch: 7,  train auc: 0.9127197965282362,   val auc: 0.9097960309649126,  test auc: 0.9007751117883893
epoch: 8,  train auc: 0.9070861257271018,   val auc: 0.9107236311951575,  test auc: 0.9070994296284206
epoch: 9,  train auc: 0.9302767752547962,   val auc: 0.9225195609902553,  test auc: 0.9225679255147898
epoch: 10,  train auc: 0.9341852499638762,   val auc: 0.9304367077922507,  test auc: 0.9245698645801467
epoch: 11,  train auc: 0.9376851910735581,   val auc: 0.9274285828442679,  test auc: 0.9265779889216884
epoch: 12,  train auc: 0.9415152294521211,   val auc: 0.9275447083314681,  test auc: 0.9294471778612109
epoch: 13,  train auc: 0.9397468958617984,   val auc: 0.9292816313575989,  test auc: 0.9284461985691436
epoch: 14,  train auc: 0.9435530593731875,   val auc: 0.935537263162079,  test auc: 0.9287665644142269
epoch: 15,  train auc: 0.9445175778995509,   val auc: 0.9386490680453227,  test auc: 0.9279969103923766
epoch: 16,  train auc: 0.953526549190472,   val auc: 0.9397381073048967,  test auc: 0.9362479551445887
epoch: 17,  train auc: 0.952976678655621,   val auc: 0.9320325223308927,  test auc: 0.9349231871388402
epoch: 18,  train auc: 0.9575631570722354,   val auc: 0.9380268129747729,  test auc: 0.9349428039916627
epoch: 19,  train auc: 0.9624063413578713,   val auc: 0.9366293056877438,  test auc: 0.9347084575199995
epoch: 20,  train auc: 0.9601688835347535,   val auc: 0.9321221914207263,  test auc: 0.9283972344471287
epoch: 21,  train auc: 0.9598874210373697,   val auc: 0.9353404620009573,  test auc: 0.9338556348069148
epoch: 22,  train auc: 0.9669804684670055,   val auc: 0.9389976858527547,  test auc: 0.9384734428766178
epoch: 23,  train auc: 0.9694773798090857,   val auc: 0.9371881698320416,  test auc: 0.9372474011231338
epoch: 24,  train auc: 0.9696035774911115,   val auc: 0.931612059071739,  test auc: 0.9316581160908124
epoch: 25,  train auc: 0.9700276631058955,   val auc: 0.9356783540796929,  test auc: 0.9367466403619942
epoch: 26,  train auc: 0.9735808879561928,   val auc: 0.9389444274203859,  test auc: 0.932515275500914
epoch: 27,  train auc: 0.9738497622424217,   val auc: 0.9341914731170368,  test auc: 0.9293330249636031
epoch: 28,  train auc: 0.9785232724172507,   val auc: 0.9359458118310249,  test auc: 0.9349078124670385
epoch: 29,  train auc: 0.9815897400145792,   val auc: 0.9405655868860135,  test auc: 0.9379321026573615
