epoch: 0,  train auc: 0.8199004075683881,   val auc: 0.8371747079386084,  test auc: 0.821295682638502
epoch: 1,  train auc: 0.8523508632617739,   val auc: 0.8700447828443048,  test auc: 0.8437644584606228
epoch: 2,  train auc: 0.8678363009617277,   val auc: 0.8808694791260724,  test auc: 0.8607874070520001
epoch: 3,  train auc: 0.8826552269026251,   val auc: 0.8919661628210498,  test auc: 0.8828146353779882
epoch: 4,  train auc: 0.8948015094617958,   val auc: 0.8979513194212044,  test auc: 0.891664530154298
epoch: 5,  train auc: 0.9003202855072079,   val auc: 0.8998282373667009,  test auc: 0.8991705213103762
epoch: 6,  train auc: 0.9002212398047703,   val auc: 0.9004800778517366,  test auc: 0.8965848405690433
epoch: 7,  train auc: 0.920386387337435,   val auc: 0.9204218810268968,  test auc: 0.9153997681170383
epoch: 8,  train auc: 0.9271681946597213,   val auc: 0.9294773801296197,  test auc: 0.9202923503325564
epoch: 9,  train auc: 0.9301753391208087,   val auc: 0.9277861051789539,  test auc: 0.9231020159376139
epoch: 10,  train auc: 0.9253511538884671,   val auc: 0.920373621799347,  test auc: 0.9195108941226806
epoch: 11,  train auc: 0.9365192471728622,   val auc: 0.9271544589648011,  test auc: 0.9275329575681232
epoch: 12,  train auc: 0.9395347743968591,   val auc: 0.9220026856153355,  test auc: 0.9211162091315698
epoch: 13,  train auc: 0.9487197956239422,   val auc: 0.9337567037338349,  test auc: 0.932278787728536
epoch: 14,  train auc: 0.9478134928024037,   val auc: 0.9310416035527318,  test auc: 0.9292353885059688
epoch: 15,  train auc: 0.9533370038033072,   val auc: 0.9343803088007607,  test auc: 0.9336235525162992
epoch: 16,  train auc: 0.951724698317732,   val auc: 0.9379900060604406,  test auc: 0.92854018426965
epoch: 17,  train auc: 0.9546405221747225,   val auc: 0.938061430752007,  test auc: 0.9335733795943106
epoch: 18,  train auc: 0.95632290913764,   val auc: 0.9329535510332322,  test auc: 0.933823732740399
epoch: 19,  train auc: 0.9555904950105922,   val auc: 0.9334620328663716,  test auc: 0.9310721897430762
epoch: 20,  train auc: 0.9645486560867665,   val auc: 0.9399738139356771,  test auc: 0.9307475394596626
epoch: 21,  train auc: 0.9650336272804763,   val auc: 0.9285314543051044,  test auc: 0.933587585886494
epoch: 22,  train auc: 0.9694550895119409,   val auc: 0.938306198321576,  test auc: 0.9338543473741178
epoch: 23,  train auc: 0.9697028285424204,   val auc: 0.9332863787668343,  test auc: 0.9314993737152637
epoch: 24,  train auc: 0.9744936831352264,   val auc: 0.9355909343109339,  test auc: 0.9347145579043957
epoch: 25,  train auc: 0.9727950262695988,   val auc: 0.9290101262199905,  test auc: 0.9320065665580651
epoch: 26,  train auc: 0.9793197690999884,   val auc: 0.9360119305693029,  test auc: 0.9339438784632322
epoch: 27,  train auc: 0.975879845679766,   val auc: 0.9283180105663623,  test auc: 0.9320267817882996
epoch: 28,  train auc: 0.9825319757820271,   val auc: 0.9304550969296538,  test auc: 0.9331767127798043
epoch: 29,  train auc: 0.9862227392088899,   val auc: 0.9405609015995656,  test auc: 0.9322168829282086
epoch: 30,  train auc: 0.9856853699153294,   val auc: 0.9369247160897676,  test auc: 0.9387317614660684
epoch: 31,  train auc: 0.9867747352792865,   val auc: 0.9288744967560001,  test auc: 0.9385873735587028
epoch: 32,  train auc: 0.9842693938614958,   val auc: 0.9278605549518011,  test auc: 0.9286286742262487
epoch: 33,  train auc: 0.9873460869045213,   val auc: 0.924463278388809,  test auc: 0.9295443654679744
epoch: 34,  train auc: 0.9916197445627183,   val auc: 0.9338338974049935,  test auc: 0.938186820245895
epoch: 35,  train auc: 0.9911782092098164,   val auc: 0.9288835316506124,  test auc: 0.9327296770549403
epoch: 36,  train auc: 0.9941705479425523,   val auc: 0.925610031816153,  test auc: 0.9319970951149
epoch: 37,  train auc: 0.9941488160578837,   val auc: 0.9321064259186685,  test auc: 0.9291474319716025
epoch: 38,  train auc: 0.992187553490435,   val auc: 0.9138062815789446,  test auc: 0.9312957273076622
epoch: 39,  train auc: 0.9938577597681368,   val auc: 0.9223657286098375,  test auc: 0.9307513325836425
epoch: 40,  train auc: 0.9949033639356059,   val auc: 0.9275223644458916,  test auc: 0.9336130506736674
epoch: 41,  train auc: 0.996241383504989,   val auc: 0.9183450118289196,  test auc: 0.9251299416889404
epoch: 42,  train auc: 0.9967493589662256,   val auc: 0.9301933291415271,  test auc: 0.9291195350657181
epoch: 43,  train auc: 0.9976924843630932,   val auc: 0.9232246757158578,  test auc: 0.9329762968425787
epoch: 44,  train auc: 0.9958124658566291,   val auc: 0.9269532116181823,  test auc: 0.9275056756872909
epoch: 45,  train auc: 0.9975762853504736,   val auc: 0.929266299664403,  test auc: 0.9279918587411734
epoch: 46,  train auc: 0.9972635727884098,   val auc: 0.928348616743177,  test auc: 0.9285262154160057
epoch: 47,  train auc: 0.999012740001958,   val auc: 0.9269057263161012,  test auc: 0.9285589344240012
epoch: 48,  train auc: 0.9992121709978624,   val auc: 0.9176662719744603,  test auc: 0.9269575961950142
epoch: 49,  train auc: 0.9982637477467886,   val auc: 0.9275993566113205,  test auc: 0.9286992942728707
epoch: 50,  train auc: 0.9999374082791864,   val auc: 0.9346151161650383,  test auc: 0.9344027314850066
epoch: 51,  train auc: 0.9999872830048119,   val auc: 0.9351375011289091,  test auc: 0.9350151704704427
epoch: 52,  train auc: 0.9999972885937455,   val auc: 0.9357727374861867,  test auc: 0.9358857539542073
epoch: 53,  train auc: 0.9999988754911175,   val auc: 0.9352400916793242,  test auc: 0.9353442781008131
epoch: 54,  train auc: 1.0,   val auc: 0.9350632201978838,  test auc: 0.9358569666820207
epoch: 55,  train auc: 1.0,   val auc: 0.9329355560263627,  test auc: 0.934030657581255
epoch: 56,  train auc: 1.0,   val auc: 0.9337744350933167,  test auc: 0.9349122827117736
epoch: 57,  train auc: 1.0,   val auc: 0.9334219750359553,  test auc: 0.9348259142325469
epoch: 58,  train auc: 1.0,   val auc: 0.9348862702404099,  test auc: 0.9353070267564423
epoch: 59,  train auc: 1.0,   val auc: 0.9333762619878956,  test auc: 0.9347235516543486
epoch: 60,  train auc: 1.0,   val auc: 0.9345490504063133,  test auc: 0.9363091586076898
epoch: 61,  train auc: 1.0,   val auc: 0.9330769287557736,  test auc: 0.9343591145308877
epoch: 62,  train auc: 1.0,   val auc: 0.9323552725492884,  test auc: 0.9331811051688803
epoch: 63,  train auc: 1.0,   val auc: 0.932345059537381,  test auc: 0.9333633319041554
epoch: 64,  train auc: 1.0,   val auc: 0.9305484754372501,  test auc: 0.9329791082079496
epoch: 65,  train auc: 1.0,   val auc: 0.9307788162229368,  test auc: 0.9340425011113177
epoch: 66,  train auc: 1.0,   val auc: 0.9312347313725156,  test auc: 0.9333473277534233
epoch: 67,  train auc: 1.0,   val auc: 0.9320532587604445,  test auc: 0.9334288082288172
epoch: 68,  train auc: 1.0,   val auc: 0.9315941949994976,  test auc: 0.9333393109232055
epoch: 69,  train auc: 1.0,   val auc: 0.9314439128300419,  test auc: 0.9331425903115609
